"caseid"	"gender"	"age"	"race"	"education"	"income"	"HomeOwner"	"PrimTurnout"	"turnout2008"	"votes2008"	"turnout2004"	"votes2004"	"UsualVoter"	"religion"	"married"	"PartyID"	"Ideology"	"GayMarriage"	"UllamAppove"	"OuterLike"	"InnerLike"	"VonNeumann"	"Clinton"	"Hastings"	"Rosenbluth"	"Ullam"	"Best"	"TotPop"
"ID148"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID149"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID150"	24264	1	68	1	2	9	1	2	2	2	1	2	1	1	1	3	4	1	0	0	0	0	0	0	0	0	0	1
"ID151"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID152"	15605	2	69	1	5	16	1	2	1	2	2	1	1	3	5	0	4	3	-1	1	0	0	1	1	1	-1	0	1
"ID153"	7494	1.42857142857143	40.2857142857143	1.57142857142857	3.71428571428571	16.5714285714286	1.28571428571429	1.85714285714286	1.14285714285714	1.42857142857143	1.85714285714286	1.57142857142857	1.14285714285714	2.71428571428571	2.14285714285714	3.71428571428571	5.14285714285714	1.71428571428571	0.0714285714285714	0.142857142857143	0.142857142857143	0.142857142857143	-0.285714285714286	-0.0952380952380953	0.142857142857143	0.0714285714285714	0.142857142857143	7
"ID154"	12613.25	1.5	49.6785714285714	1.71428571428571	3.82142857142857	16.6428571428571	1.39285714285714	1.64285714285714	1.10714285714286	1.64285714285714	1.89285714285714	1.60714285714286	1.17857142857143	2.28571428571429	2.14285714285714	3.21428571428571	4.42857142857143	1.82142857142857	-0.30952380952381	0.136904761904762	-0.119047619047619	0.238095238095238	0.0238095238095238	0.244047619047619	0.142857142857143	-0.232142857142857	0.0238095238095238	28
"ID155"	14267.6086956522	1.47826086956522	55.2173913043478	1.73913043478261	3.8695652173913	16.2173913043478	1.34782608695652	1.69565217391304	1	1.69565217391304	2	1.52173913043478	1.21739130434783	1.91304347826087	1.69565217391304	3.17391304347826	5	1.8695652173913	-0.326086956521739	0	0.108695652173913	0.173913043478261	0.0869565217391304	0.159420289855072	0.00724637681159426	-0.173913043478261	0.27536231884058	23
"ID156"	12319.3125	1.25	53.0625	1.75	4	17.4375	1.125	1.625	1.0625	1.5625	1.875	1.625	1.0625	2.125	1.8125	3	3.9375	1.875	-0.260416666666667	0	-0.0416666666666667	0.177083333333333	-0.0208333333333334	0.229166666666667	0.09375	-0.385416666666667	0.125	16
"ID157"	13415.2	1.8	46.6	1.6	4.4	18.4	1	1.6	1	1.4	2	1.8	1	2.8	2	3.2	3.8	2	-0.4	-0.1	0.1	0.333333333333333	-0.1	0.1	0	0.1	0.4	5
"ID158"	11545	2	71	1	5	16	1	1	1	1	2	2	1	1	8	5	2	2	0.5	0	0.5	1	-1	0	-1	0.5	0	1
"ID159"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID160"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID161"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID162"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID163"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID164"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID165"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID166"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID167"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID168"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID169"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID170"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID171"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID172"	23409	1	53	1	4	13	1	2	1	1	1	2	1	3	4	1	4	1	-1	0.5	0	-0.5	0.333333333333333	0	0	-1	0	1
"ID173"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID174"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID175"	20705	2	38	1	2	13	1	1	1	1	2	2	1	4	1	6	4	1	0.5	-0.5	0.5	0.5	-1	-1	0	0.5	1	1
"ID176"	22443	1.5	46.5	1	3	12	1	1.5	1.5	1	1.5	1.5	1.5	1	1	4.5	5.5	1.5	-0.166666666666666	-0.75	0.5	0.5	0	-0.416666666666667	-0.75	0	0.75	2
"ID177"	19329	2	37	1	2	10	1	2	1	1	2	1	1	2	8	1	7	1	0.333333333333333	-0.5	0.5	1	0	0	0	0.5	0.5	1
"ID178"	5055	1.5	44	1	3.5	9.5	1	1.5	1	2	2	1.5	1	2	4.5	0.5	4.5	1.5	-1	0.5	-1	-1	0.5	1	0	-1	-0.5	2
"ID179"	7680.8	1.6	48	1	3.2	12.2	1	1.6	1	1.2	1.8	1.4	1	1.6	1.8	2.4	3.6	1.8	-0.4	0.366666666666667	-0.1	0.366666666666667	0	0.3	0.133333333333333	-0.1	0.2	5
"ID180"	12767.25	1.75	50.75	1.25	3.25	9.5	1	1.5	1	1.75	2	1.75	1	2	2.75	2.5	3.5	1.5	-0.625	0.25	0	0.125	-0.25	0.5	0	-0.25	0.5	4
"ID181"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID182"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID183"	14158	1	37	2	3	10	1	1	2	2	1	1	2	5	6	0	2	3	-1	1	0.5	0	1	0.5	1	0	0.5	1
"ID184"	11419	1.5	70.5	1	4.5	9	1	2	1	1	2	1.5	1	1	2.5	2	4	2	-0.5	0.5	-0.25	0.5	0.25	0.25	0	-0.0833333333333335	0.25	2
"ID185"	20046.5	1.75	53.25	1	4	10.75	1	1.5	1.25	1.5	2	2	1	2.5	3	2.5	6.25	1.75	-0.25	0	0.125	0.25	0.333333333333333	-0.208333333333333	-0.125	-0.125	0.75	4
"ID186"	16819.5	1.5	63	1	2.5	11	1	2	1	1.5	2	2	1	1	2.5	3	4	1.5	-0.5	-0.25	0	0	-0.333333333333333	0	0.5	-0.416666666666667	0.25	2
"ID187"	8746	1	43	1	5	10	1	2	1	2	2	1	1	1	8	0	3	2	-1	1	0	-0.333333333333333	0	-0.333333333333333	0	-1	0	1
"ID188"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID189"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID190"	15002	1	50	2	4	19	1	1.66666666666667	1	1.33333333333333	2	2	1	1.33333333333333	1	3.66666666666667	4.33333333333333	1	0.5	-0.333333333333333	0.333333333333333	0.166666666666667	-0.166666666666667	0.0555555555555557	0	0.5	0.5	3
"ID191"	8397.6	1.3	47.6	1.7	3.9	16.3	1.6	1.9	1.1	1.9	1.8	1.4	1.1	3.1	3.6	2.3	3.6	2.1	-0.6	0.15	-0.1	0.2	0.15	0.183333333333333	-0.116666666666667	-0.533333333333333	-0.15	10
"ID192"	12977.7631578947	1.57894736842105	53.9210526315789	1.68421052631579	3.94736842105263	17.1842105263158	1.26315789473684	1.52631578947368	1.10526315789474	1.60526315789474	1.86842105263158	1.55263157894737	1.13157894736842	2.26315789473684	1.68421052631579	3.34210526315789	4.36842105263158	1.57894736842105	-0.328947368421053	0.0745614035087719	0.00438596491228071	0.37719298245614	-0.00877192982456142	0.087719298245614	0.043859649122807	-0.223684210526316	0.192982456140351	38
"ID193"	15145.65625	1.6875	56.53125	1.84375	3.84375	16.34375	1.3125	1.5625	1.0625	1.5625	1.875	1.53125	1.0625	2.375	2.0625	2.8125	4.0625	1.90625	-0.479166666666667	0.104166666666667	-0.09375	0.0833333333333333	-0.104166666666667	0.291666666666667	0.151041666666667	-0.458333333333333	0.0625	32
"ID194"	12268.380952381	1.61904761904762	53.3809523809524	1.19047619047619	3.9047619047619	17.2857142857143	1.23809523809524	1.52380952380952	1.19047619047619	1.52380952380952	1.9047619047619	1.47619047619048	1.14285714285714	2.04761904761905	2.52380952380952	3.38095238095238	4.52380952380952	1.66666666666667	-0.357142857142857	0.0952380952380952	0.0634920634920635	0.396825396825397	-0.0952380952380952	0.23015873015873	0.0793650793650794	-0.238095238095238	0.261904761904762	21
"ID195"	11235	1.5	59.5	1	3.5	18.5	1.5	2	1.5	2	2	1.5	1.5	3.5	1	5	6.5	2.5	-0.5	0.75	0	0.5	0.5	0.0833333333333335	0	-0.5	0.75	2
"ID196"	24386	1	22	1	3	8	2	1	2	2	2	2	1	1	1	6	4	1	0	-0.5	0.5	0.5	-0.5	0.5	0	0	0	1
"ID197"	17645	1	48	1	3	13	2	2	1	2	2	1	1	2	4	1	3	1	-1	0.5	0	0.5	0.5	1	1	-0.5	0.333333333333333	1
"ID198"	2257	1	53	2	4	6	2	2	1	2	2	1	1	4	2	0	2	1	-0.5	1	0	0	1	1	-0.5	-1	-0.5	1
"ID199"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID200"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID201"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID202"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID203"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID204"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID205"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID206"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID207"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID208"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID209"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID210"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID211"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID212"	8511	2	31	1	5	14	1	1	1	1	2	2	1	2	8	6	2	2	1	1	1	0	1	0	0	-0.333333333333333	1	1
"ID213"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID214"	14958.5	2	42.5	1	3.5	12	1	2	1	1.5	2	1.5	1	3	1	1	3.5	2	-1	0.25	-0.5	0.333333333333333	0.75	-0.25	0	-1	0	2
"ID215"	10991.5	1	32	1	3.5	13	1	1.5	1.5	1.5	1.5	1	1	3	5	2	3.5	1	-0.25	0.5	-0.25	-0.25	0	0.25	0.25	-0.25	-0.5	2
"ID216"	668	2	82	1	3	11	1	2	1	2	2	1	1	1	1	5	2	3	-0.5	0	0	1	1	0.5	1	0.5	0	1
"ID217"	11037.3333333333	1.33333333333333	59.6666666666667	1	3	11	1.66666666666667	2	1	1.33333333333333	2	2.33333333333333	1	1	3.66666666666667	4	4.66666666666667	1.66666666666667	-0.611111111111111	0	0	0.5	-0.444444444444444	0	0.222222222222222	-0.277777777777778	0.5	3
"ID218"	6409.5	1.75	44.75	1	3.5	11.5	1	2	1	1.5	2	1.75	1	1	1.75	3.5	3.75	2.25	-0.166666666666667	0.25	0.208333333333333	-0.0416666666666668	-0.375	0.0416666666666668	0	-0.0416666666666668	0.333333333333333	4
"ID219"	8895	2	90	1	5	12	1	2	1	2	2	1	1	1	2	1	2	1	-1	1	-0.5	-0.5	1	1	0	-1	0	1
"ID220"	18233	2	68	1	3	12	1	1	1	1	2	2	1	1	1	3	4	3	0	-1	0	0.5	-0.5	-0.5	-0.5	-0.5	1	1
"ID221"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID222"	16690.25	1.75	63.25	1	2	11.5	1.25	1.75	1	1	2	1.5	1	1.25	1.75	4.75	6	1.5	0.208333333333333	-0.375	0.375	0.0833333333333332	-0.875	-0.208333333333333	-0.125	0	0.5	4
"ID223"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID224"	6504.66666666667	1.66666666666667	64	1	3	11	1	1.33333333333333	1.33333333333333	1.33333333333333	1.33333333333333	1.33333333333333	1.66666666666667	2.33333333333333	1.66666666666667	2	4.33333333333333	3	-0.166666666666667	0.5	0.166666666666667	0.333333333333333	0.111111111111111	-0.0555555555555557	0	-0.333333333333333	0.166666666666667	3
"ID225"	14579	1	71	1	2	10	1	1	2	1	2	2	1	2	2	4	7	1	0	-1	0.5	0.333333333333333	-0.5	-1	-0.5	0.5	0.5	1
"ID226"	3807	1	39	1	5	11	1	2	1	2	2	1	1	5	4	1	2	1	-1	0	0	0	0	0	0	-0.5	0	1
"ID227"	24522	2	28	1	4	14	1	1	2	2	2	2	2	1	1	4	1	1	0	-0.5	-0.333333333333333	0.333333333333333	-0.5	-0.5	0.333333333333333	0.5	1	1
"ID228"	5250	1	40	1	3	10	1	1	1	1	2	2	1	2	8	5	7	1	0.333333333333333	-0.5	0	0.5	-1	0	0.5	0	0.5	1
"ID229"	14810	2	56	1	3.5	16.5	1	1.5	1	1	2	2	1	2.5	1	5	7	2	0	-1	0	0.166666666666666	-0.416666666666667	-0.75	-0.5	0	0.5	2
"ID230"	11133.2352941176	1.35294117647059	50.4117647058824	1.88235294117647	4.17647058823529	15.9411764705882	1.29411764705882	1.76470588235294	1.11764705882353	1.64705882352941	1.82352941176471	1.58823529411765	1.17647058823529	2.29411764705882	2.52941176470588	3.11764705882353	4.29411764705882	1.41176470588235	-0.245098039215686	-0.0196078431372549	0.127450980392157	0.0294117647058824	-0.0588235294117647	0.313725490196078	0	-0.117647058823529	0.264705882352941	17
"ID231"	12841.25	1.69230769230769	50.4615384615385	1.65384615384615	3.84615384615385	17.0384615384615	1.15384615384615	1.53846153846154	1.07692307692308	1.53846153846154	1.86538461538462	1.71153846153846	1.13461538461538	2.09615384615385	1.69230769230769	3.32692307692308	4.80769230769231	1.88461538461538	-0.108974358974359	-0.00961538461538462	0.105769230769231	0.128205128205128	-0.134615384615385	0.105769230769231	0.0192307692307692	-0.0288461538461538	0.326923076923077	52
"ID232"	12094.9272727273	1.43636363636364	51.7636363636364	1.54545454545455	3.78181818181818	17.3090909090909	1.25454545454545	1.69090909090909	1.10909090909091	1.56363636363636	1.89090909090909	1.74545454545455	1.10909090909091	2.6	2.18181818181818	3.38181818181818	4.29090909090909	1.67272727272727	-0.312121212121212	-0.0545454545454546	0.0818181818181818	0.296969696969697	-0.13030303030303	0.0787878787878788	-0.139393939393939	-0.0727272727272728	0.3	55
"ID233"	13509.1304347826	1.30434782608696	52.7391304347826	1.82608695652174	4.08695652173913	17.2173913043478	1.30434782608696	1.52173913043478	1.08695652173913	1.56521739130435	1.82608695652174	1.69565217391304	1.26086956521739	2.39130434782609	1.91304347826087	3.30434782608696	4.60869565217391	1.8695652173913	-0.282608695652174	-0.123188405797101	-0.0144927536231884	0.318840579710145	-0.268115942028986	0.101449275362319	-0.130434782608696	-0.152173913043478	0.289855072463768	23
"ID234"	15569.125	1.75	48.625	1.75	4.25	15	1.375	1.625	1.25	1.875	1.625	1.625	1.25	2	2.75	3.25	3.625	1.625	-0.333333333333333	-0.0625	0	0.375	0.1875	0.125	-0.125	-0.375	0.0625	8
"ID235"	21848	2	44	2	3	15	2	2	1	2	2	1	1	1	5	0	1	2	-1	1	0	0	-1	1	1	-1	0	1
"ID236"	15918	1.66666666666667	65	1.66666666666667	4.33333333333333	12.3333333333333	1.33333333333333	2	1.33333333333333	2	2	1.66666666666667	1.33333333333333	2.66666666666667	4.33333333333333	2.66666666666667	4	2	-0.833333333333333	-0.166666666666667	-0.166666666666667	-0.0555555555555557	0.333333333333333	0.611111111111111	0.166666666666667	-0.666666666666667	-0.333333333333333	3
"ID237"	10597.125	1.625	51.5	1.625	4.25	10.875	1.75	1.625	1	1.875	2	1.25	1.125	1.5	3.125	1.375	2.625	2.375	-0.75	0.625	-0.3125	-0.0625	0.3125	0.5	0.1875	-0.4375	0	8
"ID238"	13270.25	1.5	44.75	1.25	3	9.75	2.25	1.5	1	1.25	2	1.75	1	2.25	1.75	3.75	4.25	1	-0.0416666666666668	-0.208333333333333	0.0833333333333332	0.25	-0.25	-0.125	0	0.25	0.25	4
"ID239"	11718	1.5	65	2	4	8.5	1.5	1	1.5	2	2	2	1	3	1	3	5	1.5	0.25	0.25	0	0.25	0	0.166666666666666	0.25	0.333333333333333	0.25	2
"ID240"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID241"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID242"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID243"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID244"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID245"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID246"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID247"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID248"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID249"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID250"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID251"	11410	2	64	1	3	9	1	1	2	2	1	1	2	4	4	3	4	3	0	0	0	0	0	0	0	0	0	1
"ID252"	19396	1	47	1	3	11	1	2	1	1	2	2	1	2	9	3	4	1	-1	0	0	0	0	0	0	-0.5	-0.5	1
"ID253"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID254"	10166	1.33333333333333	67.3333333333333	1	4	11	1	1.33333333333333	1	1.33333333333333	2	1.66666666666667	1	2.33333333333333	1	4.33333333333333	5.33333333333333	2	0.111111111111111	0.0555555555555557	0.111111111111111	0.444444444444444	-0.277777777777778	0.0555555555555553	-0.0555555555555557	0.5	0.555555555555556	3
"ID255"	12452.5	1	40.5	1	4	12	1	1.5	1	1.5	1.5	1.5	1	1	4.5	4	1.5	2.5	-0.75	0.5	0.25	0.25	-0.25	-0.25	0.25	-1	0.5	2
"ID256"	15284.5	1.5	71	1	4	10	1	2	1	2	2	1	1	3	4.5	0	3	2	-0.75	1	-1	-0.166666666666666	0.666666666666667	0	0.5	-0.5	0	2
"ID257"	10124.3333333333	1.66666666666667	53.6666666666667	1	3	11.3333333333333	1	2	1	1.66666666666667	1.66666666666667	1.66666666666667	1	2.66666666666667	3	3.33333333333333	5	2	-0.333333333333333	0.166666666666667	-0.333333333333333	0	-0.833333333333333	0.333333333333333	0	-0.5	-0.111111111111111	3
"ID258"	11754	1.83333333333333	47.8333333333333	1.16666666666667	3	10.1666666666667	1	1.5	1.33333333333333	1.16666666666667	1.66666666666667	1.83333333333333	1.33333333333333	1.66666666666667	3.16666666666667	4.33333333333333	5.16666666666667	1.66666666666667	0.0277777777777777	-0.222222222222222	0.5	0.388888888888889	-0.5	-0.0277777777777778	-0.25	-0.0277777777777778	0.416666666666667	6
"ID259"	11064.25	1.5	33.5	1.25	3.75	12.25	1	1.5	1.25	2	1.5	1.5	1.5	4.5	3.5	1.75	2.75	1.75	-1	0.458333333333333	-0.25	0.0416666666666668	0.5	0.5	0	-0.75	-0.208333333333333	4
"ID260"	11278.6666666667	2	46	1.66666666666667	3.33333333333333	12	1	1.33333333333333	1.33333333333333	1.66666666666667	1.66666666666667	1.66666666666667	1.33333333333333	2	4.66666666666667	3.66666666666667	5.33333333333333	1.33333333333333	0.166666666666667	-0.333333333333333	-0.333333333333333	-0.333333333333333	-0.666666666666667	-0.666666666666667	-0.166666666666667	0	0	3
"ID261"	12639.5	1.25	40	1	3.5	12	1	1.5	1	1.5	1.5	1.75	1.25	2.75	1.75	3	4	1.75	-0.125	-0.0416666666666668	0.375	0.25	-0.125	0.0833333333333332	-0.25	0	0.541666666666667	4
"ID262"	12001	1.57142857142857	51.5714285714286	1	3.28571428571429	11	1.28571428571429	1.42857142857143	1	1.57142857142857	2	2	1	1.28571428571429	2	3.71428571428571	5.85714285714286	1.57142857142857	-0.0714285714285714	-0.0714285714285714	0.428571428571429	0.0714285714285714	-0.404761904761905	0	0.214285714285714	0.357142857142857	0.357142857142857	7
"ID263"	10718.2	1.4	49	1	3.4	12.6	1	1.8	1	1.4	2	1.8	1.2	1.2	2.4	4.2	4.8	1.8	-0.566666666666667	-0.0666666666666668	0.133333333333333	0.666666666666667	-0.1	0.3	-0.2	-0.3	0.4	5
"ID264"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID265"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID266"	11845	1	60	1	2	12	1	1.5	1	1	2	2	1.5	1	1	3	5.5	2	0.5	-0.5	0	0	-0.5	-0.25	-0.25	0.5	0.5	2
"ID267"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID268"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID269"	11134.4285714286	1.42857142857143	59.1428571428571	1.42857142857143	4	16.5714285714286	1.28571428571429	1.71428571428571	1.28571428571429	1.14285714285714	1.57142857142857	1.71428571428571	1.42857142857143	1.14285714285714	1.71428571428571	4	6.14285714285714	1.28571428571429	0.214285714285714	-0.214285714285714	0.261904761904762	0.238095238095238	-0.714285714285714	-0.214285714285714	-0.285714285714286	0.0476190476190476	0.642857142857143	7
"ID270"	13142.6486486486	1.51351351351351	52.5675675675676	1.86486486486486	3.89189189189189	16.8378378378378	1.35135135135135	1.56756756756757	1.16216216216216	1.78378378378378	1.86486486486486	1.48648648648649	1.21621621621622	2.67567567567568	2.27027027027027	2.40540540540541	3.48648648648649	1.78378378378378	-0.463963963963964	0.130630630630631	-0.265765765765766	0.0135135135135135	0.0405405405405406	0.418918918918919	0.171171171171171	-0.468468468468468	-0.0990990990990991	37
"ID271"	13600.4230769231	1.55769230769231	53.25	1.25	4.03846153846154	16.5576923076923	1.30769230769231	1.63461538461538	1.11538461538462	1.63461538461538	1.80769230769231	1.75	1.15384615384615	2.38461538461538	2.34615384615385	3.09615384615385	4.5	1.86538461538462	-0.330128205128205	0.0352564102564102	0.0192307692307692	0.21474358974359	-0.0416666666666667	0.179487179487179	0.0416666666666667	-0.195512820512821	0.163461538461538	52
